,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
91,1817141.0,10590500.0,1034760.0,1266120.0,2130482.0,3341558.0,3880800.0,1208400.0,4000000.0,61776.0,79922
92,7200000.0,5800000.0,6350000.0,6250000.0,6500000.0,3627720.0,5000000.0,9887642.0,14598888.0,845059.0,16957900
93,7300000.0,6373900.0,3630480.0,3883800.0,1898760.0,5000000.0,1198680.0,3700748.0,6757913.0,3036927.0,1015696
94,8171103.0,427163.0,3500000.0,48559.0,643551.0,1120440.0,600491.0,3153860.0,25000.0,5013559.0,18500000
95,9464307.0,16440000.0,1273200.0,3500000.0,1352181.0,2000000.0,2090000.0,6400000.0,816482.0,3750000.0,13253012
96,9628000.0,427163.0,8640000.0,1362120.0,473604.0,1229255.0,1156320.0,947907.0,507336.0,9588426.0,234915
97,5400000.0,687456.0,527185.0,9360000.0,1361040.0,3117120.0,23852.0,1463000.0,1370000.0,525093.0,6286408
98,5883600.0,6819000.0,9723983.0,457588.0,13250000.0,7000000.0,3958742.0,14275000.0,2038206.0,1100000.0,2978250
99,15070000.0,1868141.0,11238564.0,10500423.0,4913007.0,850522.0,6698565.0,9500000.0,4797664.0,228663.0,2898000
100,3500000.0,3320339.0,11553000.0,26917.0,1146337.0,1223166.0,1229255.0,4702500.0,2242003.0,14728844.0,12112359
101,412718.0,9000000.0,6200000.0,2710560.0,2169857.0,13900000.0,5144280.0,1352640.0,8894216.0,1000000.0,3332940
102,6364400.0,687456.0,6864200.0,12025694.0,10800000.0,2063040.0,2207040.0,1600000.0,187357.0,947276.0,22116750
103,1037280.0,56065.0,422725.0,12115500.0,1042320.0,6300000.0,6400000.0,7500000.0,3135000.0,5675000.0,1369229
104,2614440.0,2990028.0,11250000.0,1990000.0,762195.0,314041.0,2958077.0,2462400.0,152200.0,6000000.0,6666667
105,1870501.0,264897.0,711517.0,12150000.0,2913840.0,38172.0,1400000.0,4250000.0,13701250.0,3000000.0,2898000
106,412718.0,1500000.0,328416.0,3000000.0,13428129.0,1929600.0,3000000.0,10361446.0,1000000.0,981348.0,1720560
107,2753218.0,2286360.0,2300000.0,80488.0,1129469.0,3500000.0,13305000.0,3183000.0,862000.0,947276.0,2500000
108,664209.0,2146000.0,9385000.0,2484000.0,2470000.0,12325000.0,4500000.0,8000000.0,5450000.0,947276.0,9607500
109,2137200.0,2550000.0,9000000.0,1677840.0,13000000.0,9000000.0,7372200.0,1660257.0,915243.0,7070730.0,18000000
